Date;ID;Title;Speaker Name;Thumbnail;Tags;Views;Likes;Dislikes;Favourite Count;Comment Count;Published on
2019-04-16;5SDZA06wO44;Contemporary Ballet;Munich International Ballet School;https://i.ytimg.com/vi/5SDZA06wO44/mqdefault.jpg;TEDxTalks,English,Germany,Entertainment,Art,Creativity,Dance (performance);2251;13;1;0;1;2016-01-25T19:41:49.000Z
2019-04-16;3DyrDKYhSi8;The natural way of managing leaders;Erik Ringertz;https://i.ytimg.com/vi/3DyrDKYhSi8/mqdefault.jpg;TEDxTalks,English,Germany,Business,Communication,Decision making,Leadership,Work;11974;128;4;0;0;2015-12-14T18:43:42.000Z
2019-04-16;k_BVvupSChc;HIV - Curing the Incurable;Daniel Aaron Donahue;https://i.ytimg.com/vi/k_BVvupSChc/mqdefault.jpg;TEDxTalks,English,Science (hard),AIDS,Future,Genetics,Health,Medicine,Research;25816;270;28;0;33;2018-02-21T21:54:28.000Z
2019-04-16;-NhZ4ioHb9E;Loss of a Species – A Giant, Extinct;Thomas Hildebrandt;https://i.ytimg.com/vi/-NhZ4ioHb9E/mqdefault.jpg;TEDxTalks,English,Global Issues,Activism,Animals,Future,Medicine,Nature;1031;19;0;0;0;2018-02-21T21:53:10.000Z
2019-04-16;LQEbC8QfbyU;Robots with muscles: inspired by nature;Rafael Hostettler;https://i.ytimg.com/vi/LQEbC8QfbyU/mqdefault.jpg;TEDxTalks,ted talk,Computer Science,Germany,ted talks,tedx talk,Physics,ted x,tedx,English,tedx talks,Technology,Culture,ted,Biology;13088;96;16;0;4;2014-07-25T22:15:03.000Z
2019-04-16;m4w-FV6eERI;The potential of brain stimulation;Sandro Krieg;https://i.ytimg.com/vi/m4w-FV6eERI/mqdefault.jpg;TEDxTalks,English,Germany,Science (hard),Brain,Cancer,Future,Health,Medicine,Mental health,Neurology,Neuroscience,Public health,Science,Surgery;3098;34;0;0;1;2017-02-17T17:48:43.000Z
2019-04-16;36186S-RsKY;Why data should be over-the-counter;Jenny Rankin;https://i.ytimg.com/vi/36186S-RsKY/mqdefault.jpg;TEDxTalks,English,Germany,Design,Classroom,Data,Decision making,Education,Education reform,Higher education,Interface design,Multimedia,Personal education,Presentation,Product design,Reform,Science,Teaching,Visualization;12390;120;8;0;9;2016-01-29T16:28:55.000Z
2019-04-16;myl722kHxbU;Feeling welcomed and empowered;Essraa Nawar;https://i.ytimg.com/vi/myl722kHxbU/mqdefault.jpg;TEDxTalks,English,Germany,Life,Change,Community,Culture,Empathy,Family,Human Rights,Morality,Motivation,Religion,Self,Social Change,Social Interaction,Society;8064;139;3;0;15;2015-12-26T20:36:51.000Z
2019-04-16;76pnQkP-xG4;A vision of the responsive city of the future;Gerhard Schmitt;https://i.ytimg.com/vi/76pnQkP-xG4/mqdefault.jpg;TEDxTalks,English,Germany,Technology,Big Data,Big problems,Cities,Communication,Design,Intelligence,Interface design,Internet,Policy,Politics,Public Policy,Urban Planning;5254;81;0;0;2;2017-02-10T17:11:17.000Z
2019-04-16;IDixuVrDABY;How do we learn from failure?;Dean Shepherd;https://i.ytimg.com/vi/IDixuVrDABY/mqdefault.jpg;Business,Germany,ted x,ted,English,tedx,Career/Life Development,tedx talk,Psychology,ted talk,Performance,ted talks,tedx talks,TEDxTalks;18669;143;4;0;1;2014-07-23T18:55:18.000Z
2019-04-16;AuYWdpyeND8;A violin meets a loop station;Gustavo Strauß;https://i.ytimg.com/vi/AuYWdpyeND8/mqdefault.jpg;TEDxTalks,English,Entertainment,Music (performance);1004;37;0;0;3;2019-01-17T17:56:06.000Z
2019-04-16;-guxUgF_eTU;Live Improv Theater;Bake This;https://i.ytimg.com/vi/-guxUgF_eTU/mqdefault.jpg;TEDxTalks,English,Germany,Entertainment,Art,Comedy,Humor,Theater;8274;66;9;0;3;2015-12-22T18:36:24.000Z
2019-04-16;ab_yh2HoJ7o;Building our future with synthetic biology;Jérôme Lutz;https://i.ytimg.com/vi/ab_yh2HoJ7o/mqdefault.jpg;TEDxTalks,English,Germany,Technology,Aging,Biology,Biotech,Computers,Intelligence,Robots,Society;3434;54;14;0;4;2017-02-10T17:11:20.000Z
2019-04-16;WGPQM1J7Jcw;What Is Inside a Neutron Star?;Laura Fabbietti;https://i.ytimg.com/vi/WGPQM1J7Jcw/mqdefault.jpg;TEDxTalks,English,Science (hard),Exploration,Physics,Science,Space;8373;115;11;0;32;2018-02-21T21:55:30.000Z
2019-04-16;mK6IdD4GXPo;The time is now for a sustainable food revolution;Marc Buckley;https://i.ytimg.com/vi/mK6IdD4GXPo/mqdefault.jpg;TEDxTalks,English,Germany,Global Issues,Activism,Big problems,Entrepreneurship,Environment,Food,Global issues,Green,Nature,Obesity,Social Change,Social Entrepreneurship,Sustainability;66633;375;2;0;4;2015-12-29T19:05:20.000Z
2019-04-16;ke4lI_1xCrU;Mega events and the developing world;James Mister;https://i.ytimg.com/vi/ke4lI_1xCrU/mqdefault.jpg;English,Germany,ted talk,Global Issues,Social Justice,Climate Change,tedx talk,ted talks,Urban Planning,tedx talks,TEDxTalks,Public Policy,Economics,Culture,International Affairs,ted,Politics,ted x,tedx,Development/Philanthropy,Sustainability;4172;20;4;0;2;2014-07-25T22:15:03.000Z
2019-04-16;g17OHKBm50I;Less queuing, more safety - the power of crowd simulations;Angelika Kneidl;https://i.ytimg.com/vi/g17OHKBm50I/mqdefault.jpg;TEDxTalks,English,Technology,Computers,Design,Future,Math;588;10;0;0;0;2018-02-21T21:48:18.000Z
2019-04-16;NG2CsLrCCY8;A health system that works for everybody;Sabine Kobayter;https://i.ytimg.com/vi/NG2CsLrCCY8/mqdefault.jpg;TEDxTalks,English,Germany,Health,Big problems,Design,Disease,Empathy,Government,Life,Public health,Public Policy,Research,Society,Vaccines;5161;28;6;0;1;2017-02-10T17:11:17.000Z
2019-04-16;XnQHVXMhzBo;Opus Epicus;Mandara;https://i.ytimg.com/vi/XnQHVXMhzBo/mqdefault.jpg;TEDxTalks,English,Germany,Entertainment,Meditation,Music (performance);13730;199;4;0;13;2016-01-05T16:34:27.000Z
2019-04-16;GC8V3-pvLZ4;Are we victims of our senses?;Ilona Grunwald Kadow;https://i.ytimg.com/vi/GC8V3-pvLZ4/mqdefault.jpg;TEDxTalks,English,Science (hard),Animals,Behavior,Brain,Neurology,Neuroscience,Research,Science,Senses;663;18;0;0;2;2019-01-17T17:56:06.000Z
2019-04-16;HCjBM23nQ0s;Robots that learn from us;Dongheui Lee;https://i.ytimg.com/vi/HCjBM23nQ0s/mqdefault.jpg;TEDxTalks,English,Germany,Technology,AI,Cognitive science,Computers,Creation,Engineering,Future,Innovation,Intelligence,Product design,Productivity,Relationships,Research,Robots,Science;5618;75;2;0;2;2016-01-08T21:08:32.000Z
2019-04-16;LVM1KOl-kDw;Using tiny magnets for computation;Markus Becherer;https://i.ytimg.com/vi/LVM1KOl-kDw/mqdefault.jpg;TEDxTalks,English,Technology,Computers,Electricity,Energy,Future,Materials,Nanoscale,Science;876;33;0;0;2;2018-09-08T15:30:01.000Z
2019-04-16;U5DoJ_jCt7E;The Robotic Future of Elderly Care;Thomas Bock;https://i.ytimg.com/vi/U5DoJ_jCt7E/mqdefault.jpg;TEDxTalks,English,Technology,Elderly,Future,Intelligence,Interface design,Medicine,Robots;1339;22;2;0;0;2018-02-21T21:46:38.000Z
2019-04-16;twHCsVPupXo;Cultural Fashion: Transform the Fashion Industry From Villain to Hero;Monica Boța-Moisin;https://i.ytimg.com/vi/twHCsVPupXo/mqdefault.jpg;TEDxTalks,English,Global Issues,Activism,Art,Community,Culture,Fashion,Law;3346;104;8;0;6;2018-02-21T21:55:05.000Z
2019-04-16;5U6Cc1hmdY0;A question of survival: Why we hunted the Higgs;Steven Goldfarb;https://i.ytimg.com/vi/5U6Cc1hmdY0/mqdefault.jpg;TEDxTalks,English,Germany,Science (hard),Big problems,Curiosity,Engineering,Evolution,Invention,Physics,Science,Society,Technology;4381;59;3;0;2;2015-12-18T15:51:53.000Z
2019-04-16;iaemojsQDFw;Laugh, Think, Cry, Laugh Again;Jessamyn Fairfield;https://i.ytimg.com/vi/iaemojsQDFw/mqdefault.jpg;TEDxTalks,English,Life,Cancer,Communication,Community,Death,Education,Family,Humor,Science;1106;30;2;0;2;2018-02-21T21:54:07.000Z
2019-04-16;w-QoDqBMe2k;Medical Augmented Reality: coming soon to (operating) theaters near you;Nassir Navab;https://i.ytimg.com/vi/w-QoDqBMe2k/mqdefault.jpg;TEDxTalks,English,Germany,Technology,3D Technology,Anthropology,Body,Computers,Digital,Health,Heart health,Intelligence,Interface design,Medicine,Progress;7148;88;3;0;1;2017-02-10T19:55:43.000Z
2019-04-16;NfpGHOu9TIY;Science, art and the Big Bang;Judith Egger;https://i.ytimg.com/vi/NfpGHOu9TIY/mqdefault.jpg;TEDxTalks,English,Art,Biology,Biomechanics,Creativity,Evolution,Life,Science;565;11;1;0;0;2018-09-08T15:30:00.000Z
2019-04-16;1E-QkFUAt5A;Molecular machines of the future;Hendrik Dietz;https://i.ytimg.com/vi/1E-QkFUAt5A/mqdefault.jpg;TEDxTalks,English,Science (hard),Biology,Chemistry,Drugs,Health,Medicine,Nanoscale,Origami,Physics,Science;1343;41;0;0;3;2018-09-08T15:30:00.000Z
2019-04-16;14cZX-dN03s;How to predict everything - even who dies next in Game of Thrones;Guy Yachdav;https://i.ytimg.com/vi/14cZX-dN03s/mqdefault.jpg;TEDxTalks,English,Germany,Technology,AI,Book,Computers,Culture,Data,Death,Film,Literature,Science,TV,Visualization;6993;85;6;0;5;2016-09-08T17:20:37.000Z
2019-04-16;2HJG_Nsx62U;Water Systems in Cities of the Future;Jörg Drewes;https://i.ytimg.com/vi/2HJG_Nsx62U/mqdefault.jpg;TEDxTalks,English,Germany,Global Issues,Cities,Community,Engineering,Environment,Global issues,Nature,Sustainability,Urban Planning,Water;2352;32;4;0;0;2016-09-06T21:03:47.000Z
2019-04-17;iq5SLf6xPFQ;Are you living the life you want to live?;Taz Alam;https://i.ytimg.com/vi/iq5SLf6xPFQ/mqdefault.jpg;TEDxTalks,English,Life,Career,Exploration,Life Development,Self,Self improvement,Self-help;269633;20116;103;0;722;2018-02-21T21:46:59.000Z
2019-04-17;ZqlTSCvP-Z0;How drawing helps you think;Ralph Ammer;https://i.ytimg.com/vi/ZqlTSCvP-Z0/mqdefault.jpg;TEDxTalks,English,Art,Arts education,Beauty,Communication,Creation,Creativity,Design,Ideas,Learning,Painting,Personal growth,Visualization;3675;140;3;0;7;2019-01-17T17:56:07.000Z
2019-04-17;iuIisjRIcVI;Motivate yourself with visions, goals and willpower;Hugo Kehr;https://i.ytimg.com/vi/iuIisjRIcVI/mqdefault.jpg;TEDxTalks,English,Germany,Life,Achievement,Anthropology,Brain,Career,Control,Decision making,Goal-setting,Happiness,Life Development,Life Hack,Mindfulness,Motivation,Personal growth,Positive Thinking,Social Science,Society,Success,Work;297490;5215;177;0;99;2017-02-09T19:43:41.000Z
2019-04-17;EJDpbsvWdsg;Born in Ireland, made in Germany;Mel Kelly;https://i.ytimg.com/vi/EJDpbsvWdsg/mqdefault.jpg;TEDxTalks,English,Germany,Entertainment,Aging,Comedy,Culture,Humor,Society;153885;1294;276;0;144;2017-02-14T15:28:53.000Z
2019-04-17;69OAhVh6POY;Let’s build machines as complex as nature;Lin Kayser;https://i.ytimg.com/vi/69OAhVh6POY/mqdefault.jpg;TEDxTalks,English,Technology,Design,Engineering,Materials,Nature,Printing,Product design,Space,Sustainability;1652;42;1;0;4;2019-01-17T17:56:07.000Z
2019-04-17;0qVOUD76JOg;The art of neural networks;Mike Tyka;https://i.ytimg.com/vi/0qVOUD76JOg/mqdefault.jpg;TEDxTalks,English,Germany,Technology,AI,Art,Computers,Creativity,Engineering,Poetry,Science,Visualization;216314;3233;69;0;123;2015-12-07T19:46:38.000Z
2019-04-17;VgluoTngkQE;Globalization: a view from space;Xiaoxiang Zhu;https://i.ytimg.com/vi/VgluoTngkQE/mqdefault.jpg;TEDxTalks,English,Science (hard),Big Data,Data,Global issues,Globalization,Map,Research,Science,Slum,Space,Technology,Urban Areas,Urban Planning;874;12;0;0;1;2019-01-17T17:56:07.000Z
2019-04-17;3uLp0C6G__w;The fascinating intelligence of birds;Auguste von Bayern;https://i.ytimg.com/vi/3uLp0C6G__w/mqdefault.jpg;TEDxTalks,English,Germany,Science (hard),Animals,Birds,Brain,Cognitive science,Communication,Exploration,Intelligence,Relationships,Science;107956;1846;49;0;254;2017-02-10T17:11:15.000Z
2019-04-17;LxhxeGZzRqM;Car jumping: the future of transportation;Tommaso Gecchelin;https://i.ytimg.com/vi/LxhxeGZzRqM/mqdefault.jpg;TEDxTalks,English,Technology,Cities,Future,Invention,Mobility,Transportation,Travel,Urban Planning;41542;31;0;0;1;2019-01-17T17:56:06.000Z
2019-04-17;sRVxPE1cguo;Stick Up: The layers of tape art;Max Zorn and Audrey Sykes;https://i.ytimg.com/vi/sRVxPE1cguo/mqdefault.jpg;TEDxTalks,English,Germany,Art,Brand,Communication,Community,Cooperation,Creation,Creativity,Design,Entertainment,Happiness,Hope,Invention,Origami,Painting,Simplicity,Success;7385;73;2;0;4;2016-02-02T21:04:07.000Z
2019-04-17;d4yD0kz34jg;Why shit matters;Christoph Lüthi;https://i.ytimg.com/vi/d4yD0kz34jg/mqdefault.jpg;TEDxTalks,English,Global Issues,Environment,Global issues,Globalization,Health,Public health,Research,Science,Slum,Sustainability,Water;1740;45;0;0;4;2019-01-17T17:56:06.000Z
2019-04-17;JR_DmkV4Jlw;Design beyond the shape;Benoit Jacob;https://i.ytimg.com/vi/JR_DmkV4Jlw/mqdefault.jpg;English,Germany,Computer Science,ted talk,Lifestyle,tedx talk,tedx,tedx talks,TEDxTalks,Climate Change,ted talks,ted,ted x,Design,Sustainability;5358;51;0;0;0;2014-07-25T22:15:03.000Z
2019-04-17;m4w-FV6eERI;The potential of brain stimulation;Sandro Krieg;https://i.ytimg.com/vi/m4w-FV6eERI/mqdefault.jpg;TEDxTalks,English,Germany,Science (hard),Brain,Cancer,Future,Health,Medicine,Mental health,Neurology,Neuroscience,Public health,Science,Surgery;3099;34;0;0;1;2017-02-17T17:48:43.000Z
2019-04-17;D6_J7FfgWVc;6 Steps to Improve Your Emotional Intelligence;Ramona Hacker;https://i.ytimg.com/vi/D6_J7FfgWVc/mqdefault.jpg;TEDxTalks,English,Life,Community,Compassion,Emotions,Intelligence,Learning,Self,Self improvement,Society;461761;6319;470;0;148;2018-02-21T21:50:47.000Z
2019-04-17;S-S5_oVNvZQ;How compassion goes further than pity;Steffen Linßen & Daniel Kühbacher;https://i.ytimg.com/vi/S-S5_oVNvZQ/mqdefault.jpg;TEDxTalks,German,Global Issues,Compassion,Disability,Discrimination,Disease,Emotions,Empathy,Friendship,Identity,Life,Social Change,Society;1454;39;0;0;3;2019-01-17T17:56:06.000Z
2019-04-17;5SDZA06wO44;Contemporary Ballet;Munich International Ballet School;https://i.ytimg.com/vi/5SDZA06wO44/mqdefault.jpg;TEDxTalks,English,Germany,Entertainment,Art,Creativity,Dance (performance);2253;13;1;0;1;2016-01-25T19:41:49.000Z
2019-04-17;0NDL0AgRK0c;Deep Learning Beyond Cats and Dogs;Nils Thuerey;https://i.ytimg.com/vi/0NDL0AgRK0c/mqdefault.jpg;TEDxTalks,English,Technology,Computers,Future,Intelligence,Medicine,Visualization;1041;24;0;0;1;2018-02-21T21:53:50.000Z
2019-04-17;3DyrDKYhSi8;The natural way of managing leaders;Erik Ringertz;https://i.ytimg.com/vi/3DyrDKYhSi8/mqdefault.jpg;TEDxTalks,English,Germany,Business,Communication,Decision making,Leadership,Work;11994;128;4;0;0;2015-12-14T18:43:42.000Z
2019-04-17;KCLdryjDl6E;Memory techniques - Your secret weapon in the information age;Simon Reinhard;https://i.ytimg.com/vi/KCLdryjDl6E/mqdefault.jpg;TEDxTalks,English,Germany,Education,Consciousness,Data,Memory,Personal education,Personal growth,Self,Self improvement,Self-help;435856;4675;233;0;105;2017-02-10T17:11:16.000Z
2019-04-17;cCke5m76UFo;Why we need a human-scale energy system;Justus Schütze;https://i.ytimg.com/vi/cCke5m76UFo/mqdefault.jpg;TEDxTalks,English,Global Issues,Community,Energy,Global issues,History,Intelligence,Internet,Sharing,Smartphone,Technology;555;21;0;0;1;2019-01-17T17:56:06.000Z
2019-04-17;fJc7RYLuhUo;Tap dance;Sema Karakurt & Urs Jandl;https://i.ytimg.com/vi/fJc7RYLuhUo/mqdefault.jpg;TEDxTalks,English,Entertainment,Dance (performance);739;7;0;0;0;2019-01-17T17:56:06.000Z
2019-04-17;36186S-RsKY;Why data should be over-the-counter;Jenny Rankin;https://i.ytimg.com/vi/36186S-RsKY/mqdefault.jpg;TEDxTalks,English,Germany,Design,Classroom,Data,Decision making,Education,Education reform,Higher education,Interface design,Multimedia,Personal education,Presentation,Product design,Reform,Science,Teaching,Visualization;12398;121;8;0;9;2016-01-29T16:28:55.000Z
2019-04-17;AuYWdpyeND8;A violin meets a loop station;Gustavo Strauß;https://i.ytimg.com/vi/AuYWdpyeND8/mqdefault.jpg;TEDxTalks,English,Entertainment,Music (performance);1016;37;0;0;3;2019-01-17T17:56:06.000Z
2019-04-17;-guxUgF_eTU;Live Improv Theater;Bake This;https://i.ytimg.com/vi/-guxUgF_eTU/mqdefault.jpg;TEDxTalks,English,Germany,Entertainment,Art,Comedy,Humor,Theater;8292;66;9;0;3;2015-12-22T18:36:24.000Z
2019-04-17;mK6IdD4GXPo;The time is now for a sustainable food revolution;Marc Buckley;https://i.ytimg.com/vi/mK6IdD4GXPo/mqdefault.jpg;TEDxTalks,English,Germany,Global Issues,Activism,Big problems,Entrepreneurship,Environment,Food,Global issues,Green,Nature,Obesity,Social Change,Social Entrepreneurship,Sustainability;66641;376;2;0;4;2015-12-29T19:05:20.000Z
2019-04-17;76pnQkP-xG4;A vision of the responsive city of the future;Gerhard Schmitt;https://i.ytimg.com/vi/76pnQkP-xG4/mqdefault.jpg;TEDxTalks,English,Germany,Technology,Big Data,Big problems,Cities,Communication,Design,Intelligence,Interface design,Internet,Policy,Politics,Public Policy,Urban Planning;5258;81;0;0;2;2017-02-10T17:11:17.000Z
2019-04-17;WGPQM1J7Jcw;What Is Inside a Neutron Star?;Laura Fabbietti;https://i.ytimg.com/vi/WGPQM1J7Jcw/mqdefault.jpg;TEDxTalks,English,Science (hard),Exploration,Physics,Science,Space;8436;116;11;0;33;2018-02-21T21:55:30.000Z
2019-04-17;k_BVvupSChc;HIV - Curing the Incurable;Daniel Aaron Donahue;https://i.ytimg.com/vi/k_BVvupSChc/mqdefault.jpg;TEDxTalks,English,Science (hard),AIDS,Future,Genetics,Health,Medicine,Research;25910;270;28;0;33;2018-02-21T21:54:28.000Z
2019-04-17;Uhg75v5_Xu8;What fruit flies can teach us about muscle disease;Maria Spletter;https://i.ytimg.com/vi/Uhg75v5_Xu8/mqdefault.jpg;TEDxTalks,English,Science (hard),Animals,Disease,Genetics,Research,Science;591;18;0;0;2;2019-01-17T17:56:06.000Z
2019-04-17;LQEbC8QfbyU;Robots with muscles: inspired by nature;Rafael Hostettler;https://i.ytimg.com/vi/LQEbC8QfbyU/mqdefault.jpg;TEDxTalks,ted talk,Computer Science,Germany,ted talks,tedx talk,Physics,ted x,tedx,English,tedx talks,Technology,Culture,ted,Biology;13095;96;17;0;4;2014-07-25T22:15:03.000Z
2019-04-17;ke4lI_1xCrU;Mega events and the developing world;James Mister;https://i.ytimg.com/vi/ke4lI_1xCrU/mqdefault.jpg;English,Germany,ted talk,Global Issues,Social Justice,Climate Change,tedx talk,ted talks,Urban Planning,tedx talks,TEDxTalks,Public Policy,Economics,Culture,International Affairs,ted,Politics,ted x,tedx,Development/Philanthropy,Sustainability;4173;20;4;0;2;2014-07-25T22:15:03.000Z
2019-04-17;ab_yh2HoJ7o;Building our future with synthetic biology;Jérôme Lutz;https://i.ytimg.com/vi/ab_yh2HoJ7o/mqdefault.jpg;TEDxTalks,English,Germany,Technology,Aging,Biology,Biotech,Computers,Intelligence,Robots,Society;3438;55;14;0;4;2017-02-10T17:11:20.000Z
2019-04-17;myl722kHxbU;Feeling welcomed and empowered;Essraa Nawar;https://i.ytimg.com/vi/myl722kHxbU/mqdefault.jpg;TEDxTalks,English,Germany,Life,Change,Community,Culture,Empathy,Family,Human Rights,Morality,Motivation,Religion,Self,Social Change,Social Interaction,Society;8066;139;3;0;15;2015-12-26T20:36:51.000Z
2019-04-17;IDixuVrDABY;How do we learn from failure?;Dean Shepherd;https://i.ytimg.com/vi/IDixuVrDABY/mqdefault.jpg;Business,Germany,ted x,ted,English,tedx,Career/Life Development,tedx talk,Psychology,ted talk,Performance,ted talks,tedx talks,TEDxTalks;18678;143;4;0;1;2014-07-23T18:55:18.000Z
2019-04-17;NG2CsLrCCY8;A health system that works for everybody;Sabine Kobayter;https://i.ytimg.com/vi/NG2CsLrCCY8/mqdefault.jpg;TEDxTalks,English,Germany,Health,Big problems,Design,Disease,Empathy,Government,Life,Public health,Public Policy,Research,Society,Vaccines;5162;28;6;0;1;2017-02-10T17:11:17.000Z
2019-04-17;XnQHVXMhzBo;Opus Epicus;Mandara;https://i.ytimg.com/vi/XnQHVXMhzBo/mqdefault.jpg;TEDxTalks,English,Germany,Entertainment,Meditation,Music (performance);13733;200;4;0;13;2016-01-05T16:34:27.000Z
2019-04-17;GC8V3-pvLZ4;Are we victims of our senses?;Ilona Grunwald Kadow;https://i.ytimg.com/vi/GC8V3-pvLZ4/mqdefault.jpg;TEDxTalks,English,Science (hard),Animals,Behavior,Brain,Neurology,Neuroscience,Research,Science,Senses;665;18;0;0;2;2019-01-17T17:56:06.000Z
2019-04-17;twHCsVPupXo;Cultural Fashion: Transform the Fashion Industry From Villain to Hero;Monica Boța-Moisin;https://i.ytimg.com/vi/twHCsVPupXo/mqdefault.jpg;TEDxTalks,English,Global Issues,Activism,Art,Community,Culture,Fashion,Law;3351;104;8;0;6;2018-02-21T21:55:05.000Z
2019-04-17;U5DoJ_jCt7E;The Robotic Future of Elderly Care;Thomas Bock;https://i.ytimg.com/vi/U5DoJ_jCt7E/mqdefault.jpg;TEDxTalks,English,Technology,Elderly,Future,Intelligence,Interface design,Medicine,Robots;1344;22;2;0;0;2018-02-21T21:46:38.000Z
2019-04-17;5U6Cc1hmdY0;A question of survival: Why we hunted the Higgs;Steven Goldfarb;https://i.ytimg.com/vi/5U6Cc1hmdY0/mqdefault.jpg;TEDxTalks,English,Germany,Science (hard),Big problems,Curiosity,Engineering,Evolution,Invention,Physics,Science,Society,Technology;4398;59;3;0;2;2015-12-18T15:51:53.000Z
2019-04-17;YTKgizpzmtQ;There can be no human 2.0 without a humanity 2.0;Philipp Reisinger;https://i.ytimg.com/vi/YTKgizpzmtQ/mqdefault.jpg;Humanities,ted,Social Justice,Sociology,Medicine,ted talk,tedx talks,tedx talk,Religion/Spirituality,Culture,ted talks,Biomedical Engineering,ted x,tedx,German,TEDxTalks,Germany;2546;17;4;0;1;2014-07-23T18:55:49.000Z
2019-04-17;w-QoDqBMe2k;Medical Augmented Reality: coming soon to (operating) theaters near you;Nassir Navab;https://i.ytimg.com/vi/w-QoDqBMe2k/mqdefault.jpg;TEDxTalks,English,Germany,Technology,3D Technology,Anthropology,Body,Computers,Digital,Health,Heart health,Intelligence,Interface design,Medicine,Progress;7156;88;3;0;1;2017-02-10T19:55:43.000Z
2019-04-17;1E-QkFUAt5A;Molecular machines of the future;Hendrik Dietz;https://i.ytimg.com/vi/1E-QkFUAt5A/mqdefault.jpg;TEDxTalks,English,Science (hard),Biology,Chemistry,Drugs,Health,Medicine,Nanoscale,Origami,Physics,Science;1344;41;0;0;3;2018-09-08T15:30:00.000Z
2019-04-17;IYNTDZhovrc;Disappearable Computing and what it means to us;Nikolaj Hviid;https://i.ytimg.com/vi/IYNTDZhovrc/mqdefault.jpg;TEDxTalks,English,Germany,Technology,Big Data,Biotech,Business,Computers,Data,Future,Medicine,Senses,Society,Work;511;11;0;0;1;2016-09-06T15:23:57.000Z
2019-04-17;14cZX-dN03s;How to predict everything - even who dies next in Game of Thrones;Guy Yachdav;https://i.ytimg.com/vi/14cZX-dN03s/mqdefault.jpg;TEDxTalks,English,Germany,Technology,AI,Book,Computers,Culture,Data,Death,Film,Literature,Science,TV,Visualization;7000;85;6;0;5;2016-09-08T17:20:37.000Z
2019-04-17;EQbLO3PJ1SQ;Relax, leading is about trusting your team;Sarah Fleischer;https://i.ytimg.com/vi/EQbLO3PJ1SQ/mqdefault.jpg;TEDxTalks,English,Germany,Business,Big problems,Communication,Community,Creativity,Engineering,Future,Global issues,Innovation,Leadership,Mobility,Motivation,Sustainability,Transportation;2100;22;1;0;2;2016-09-06T15:23:57.000Z
2019-04-18;iq5SLf6xPFQ;Are you living the life you want to live?;Taz Alam;https://i.ytimg.com/vi/iq5SLf6xPFQ/mqdefault.jpg;TEDxTalks,English,Life,Career,Exploration,Life Development,Self,Self improvement,Self-help;269769;20123;103;0;722;2018-02-21T21:46:59.000Z
2019-04-18;ZqlTSCvP-Z0;How drawing helps you think;Ralph Ammer;https://i.ytimg.com/vi/ZqlTSCvP-Z0/mqdefault.jpg;TEDxTalks,English,Art,Arts education,Beauty,Communication,Creation,Creativity,Design,Ideas,Learning,Painting,Personal growth,Visualization;3698;140;3;0;7;2019-01-17T17:56:07.000Z
2019-04-18;iuIisjRIcVI;Motivate yourself with visions, goals and willpower;Hugo Kehr;https://i.ytimg.com/vi/iuIisjRIcVI/mqdefault.jpg;TEDxTalks,English,Germany,Life,Achievement,Anthropology,Brain,Career,Control,Decision making,Goal-setting,Happiness,Life Development,Life Hack,Mindfulness,Motivation,Personal growth,Positive Thinking,Social Science,Society,Success,Work;297687;5218;177;0;98;2017-02-09T19:43:41.000Z
2019-04-18;EJDpbsvWdsg;Born in Ireland, made in Germany;Mel Kelly;https://i.ytimg.com/vi/EJDpbsvWdsg/mqdefault.jpg;TEDxTalks,English,Germany,Entertainment,Aging,Comedy,Culture,Humor,Society;154083;1299;276;0;144;2017-02-14T15:28:53.000Z
2019-04-18;69OAhVh6POY;Let’s build machines as complex as nature;Lin Kayser;https://i.ytimg.com/vi/69OAhVh6POY/mqdefault.jpg;TEDxTalks,English,Technology,Design,Engineering,Materials,Nature,Printing,Product design,Space,Sustainability;1657;42;1;0;4;2019-01-17T17:56:07.000Z
2019-04-18;KCLdryjDl6E;Memory techniques - Your secret weapon in the information age;Simon Reinhard;https://i.ytimg.com/vi/KCLdryjDl6E/mqdefault.jpg;TEDxTalks,English,Germany,Education,Consciousness,Data,Memory,Personal education,Personal growth,Self,Self improvement,Self-help;436210;4674;233;0;105;2017-02-10T17:11:16.000Z
2019-04-18;VgluoTngkQE;Globalization: a view from space;Xiaoxiang Zhu;https://i.ytimg.com/vi/VgluoTngkQE/mqdefault.jpg;TEDxTalks,English,Science (hard),Big Data,Data,Global issues,Globalization,Map,Research,Science,Slum,Space,Technology,Urban Areas,Urban Planning;877;12;0;0;1;2019-01-17T17:56:07.000Z
2019-04-18;NQ9uWbZ285Q;How to create passioneers;Steffie Limère;https://i.ytimg.com/vi/NQ9uWbZ285Q/mqdefault.jpg;TEDxTalks,English,Germany,Education,Adventure,Business,Career,Communication,Community,Connection,Creation,Creativity,Curiosity,Dreams,Emotions,Exploration,Goal-setting,Happiness,Initiative,Innovation,Leadership,Life Development,Motivation,Passion,Personal growth,Purpose,Teaching,Volunteering,Work;2685;32;1;0;1;2017-02-09T19:43:40.000Z
